sitename,date,step,ppfd,vpd,tc,co2,patm,gpp_obs,fapar,LAI
BE-Vie,2014-08-05,2014-08-05T23:00:00Z,5,493.20000000000005,15.5,378.986,95800,0,0.747592003375866,2.66199946403503
BE-Vie,2014-08-05,2014-08-05T23:30:00Z,5,389.8,14.9,377.617,95800,0,0.747592003375866,2.66199946403503
BE-Vie,2014-08-06,2014-08-06T00:00:00Z,5,353.6,14.8,379.448,95800,0,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T00:30:00Z,5,365.7,14.6,381.202,95700,0,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T01:00:00Z,5,389.8,14.9,379.3,95700,0,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T01:30:00Z,5,332.5,14.6,381.289,95700,0,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T02:00:00Z,5,355.90000000000003,14.9,377.605,95700,0,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T02:30:00Z,5,417.40000000000003,15.3,377.805,95700,0,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T03:00:00Z,5,397.40000000000003,15.2,379.073,95600,0,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T03:30:00Z,5,315.9,14.6,381.691,95600,0,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T04:00:00Z,5,295.40000000000003,14.4,380.707,95600,0,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T04:30:00Z,7,315.9,14.6,378.964,95600,0,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T05:00:00Z,22,334.6,14.7,377.932,95600,0.7356,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T05:30:00Z,108,368.1,14.7,378.441,95600,5.07314,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T06:00:00Z,227,389.8,14.9,377.807,95600,9.57074,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T06:30:00Z,217,417.40000000000003,15.3,377.249,95600,8.3092,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T07:00:00Z,354,343.40000000000003,15.1,380.8,95600,11.8773,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T07:30:00Z,586,372.3,15.6,380.057,95500,16.5206,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T08:00:00Z,796,444.9,16.3,381.348,95500,19.4653,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T08:30:00Z,973,507.2,17.1,382.771,95500,21.4281,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T09:00:00Z,1141,632,17.8,374.963,95500,23.105,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T09:30:00Z,1269,757.4,18.3,374.625,95400,24.2109,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T10:00:00Z,1361,813.3,19,374.345,95400,24.9179,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T10:30:00Z,1476,923.9000000000001,19.4,378.155,95400,25.7701,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T11:00:00Z,1487,935.5,19.6,377.866,95400,25.8785,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T11:30:00Z,1517,970.9,20.2,376.557,95400,26.1001,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T12:00:00Z,1501,1074.6000000000001,20.7,375.229,95300,26.0399,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T12:30:00Z,557,1018.3,20.2,377.047,95300,16.0142,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T13:00:00Z,798,970.9,20.2,377.236,95300,19.3583,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T13:30:00Z,1010,959,20.4,375.157,95300,21.7647,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T14:00:00Z,623,976.9,20.3,371.781,95300,16.7043,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T14:30:00Z,319,947.1999999999999,19.8,370.18,95300,10.2796,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T15:00:00Z,206,422.79999999999995,17.6,372.408,95300,7.12005,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T15:30:00Z,245,0,15.9,370.911,95400,8.2475,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T16:00:00Z,196,0,15.7,370.919,95400,6.7902,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T16:30:00Z,174,0,15.7,371.877,95400,6.14089,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T17:00:00Z,125,0,15.6,372.759,95300,4.49497,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T17:30:00Z,88,0,14.8,375.198,95300,3.31011,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T18:00:00Z,85,0,14.4,376.102,95400,3.30534,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T18:30:00Z,71,0,14.2,376.552,95300,2.83991,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T19:00:00Z,30,0,14,377.327,95300,1.048,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T19:30:00Z,17,0,13.8,378.331,95300,0.529997,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T20:00:00Z,7,0,13.8,378.761,95300,0.177929,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T20:30:00Z,5,0,13.7,378.844,95300,0,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T21:00:00Z,4,0,13.7,381.156,95300,0,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T21:30:00Z,4,0,13.9,381.362,95300,0,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T22:00:00Z,5,0,14.1,380.05,95300,0,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T22:30:00Z,4,0,14.2,380.07,95300,0,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T23:00:00Z,5,0,14.3,380.815,95300,0,0.74660085226136,2.6605236530304
BE-Vie,2014-08-06,2014-08-06T23:30:00Z,10,0,14.3,380.847,95300,0,0.74660085226136,2.6605236530304
BE-Vie,2014-08-07,2014-08-07T00:00:00Z,10,0,14.3,381.441,95300,0,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T00:30:00Z,10,0,14.4,383.356,95200,0,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T01:00:00Z,10,0,14.4,386.352,95200,0,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T01:30:00Z,10,0,14.4,389.888,95200,0,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T02:00:00Z,10,0,14.4,392.904,95200,0,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T02:30:00Z,10,0,14.4,395.193,95200,0,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T03:00:00Z,10,0,14.4,395.669,95200,0,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T03:30:00Z,10,0,14.2,392.812,95200,0,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T04:00:00Z,10,0,14,395.864,95200,0,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T04:30:00Z,10,0,13.7,389.25,95200,0,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T05:00:00Z,19,0,13.6,386.488,95200,0.258689,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T05:30:00Z,48,0,13.1,389.576,95300,1.66244,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T06:00:00Z,111,0,13.1,387.361,95300,4.53975,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T06:30:00Z,210,0,13.3,390.134,95300,8.66571,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T07:00:00Z,354,0,13.6,390.98,95300,12.2206,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T07:30:00Z,555,0,14.1,392.699,95300,16.1645,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T09:30:00Z,1084,37.6,16.5,381.131,95300,22.0947,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T10:00:00Z,1245,96.89999999999999,17,375.053,95300,23.5739,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T10:30:00Z,705,135.7,17,381.334,95300,17.5805,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T11:00:00Z,1287,178.9,17.4,375.727,95300,23.8314,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T11:30:00Z,1364,355.4,18.2,374.577,95300,24.5679,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T12:00:00Z,1307,517.6999999999999,18.7,373.833,95300,24.05,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T12:30:00Z,1071,657.5999999999999,19.5,375.988,95300,22.0034,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T13:00:00Z,769,612.2,19.5,379.137,95300,18.3223,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T14:00:00Z,1388,729.6,20.1,375.434,95300,24.5913,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T14:30:00Z,912,844.3,20.5,377.573,95300,20.1995,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T15:00:00Z,699,839.1,20.4,378.138,95300,17.226,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T15:30:00Z,1109,964.3000000000001,20.9,375.865,95300,22.2204,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T16:00:00Z,741,884.6,20.8,378.8,95300,17.7736,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T16:30:00Z,931,1109.8000000000002,21.6,378.141,95300,20.1712,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T17:00:00Z,791,1277.2,22.1,376.245,95200,18.5093,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T17:30:00Z,468,1277.2,22.1,374.809,95200,13.2213,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T18:30:00Z,117,976.9,20.7,374.452,95300,3.90703,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T19:00:00Z,71,828.8000000000001,20.2,374.591,95300,2.56319,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T19:30:00Z,31,767.1,19.9,382.47,95300,0.889442,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T20:00:00Z,9,702.9,19.5,382.866,95300,0.27319,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T20:30:00Z,4,552.9,19.1,382.945,95300,0,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T21:00:00Z,4,137.4,17.2,386.993,95400,0,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T21:30:00Z,4,97.5,17.1,387.306,95400,0,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T22:00:00Z,4,57.099999999999994,16.7,388.08,95400,0,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T22:30:00Z,4,18.8,16.5,388.785,95400,0,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T23:00:00Z,4,37.3,16.4,388.853,95400,0,0.745647077213129,2.65904760360718
BE-Vie,2014-08-07,2014-08-07T23:30:00Z,4,92.7,16.3,388.612,95400,0,0.745647077213129,2.65904760360718
BE-Vie,2014-08-08,2014-08-08T00:00:00Z,4,111.9,16.4,388.702,95400,0,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T00:30:00Z,4,150.2,16.5,388.514,95300,0,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T01:00:00Z,4,171.2,16.7,388.197,95300,0,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T01:30:00Z,4,190.2,16.7,388.179,95300,0,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T02:00:00Z,4,248.8,16.8,387.679,95300,0,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T02:30:00Z,4,247.2,16.7,388.238,95300,0,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T03:00:00Z,4,203.9,16.3,389.037,95300,0,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T03:30:00Z,4,181.9,16,388.71,95300,0,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T04:00:00Z,4,180.7,15.9,388.79,95300,0,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T04:30:00Z,4,241,16.3,389.141,95200,0,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T05:00:00Z,9,279.9,16.4,388.834,95200,0.23836,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T05:30:00Z,27,279.9,16.4,388.72,95200,1.01207,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T06:00:00Z,62,259.6,16.3,385.328,95200,2.40319,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T06:30:00Z,146,239.5,16.2,379.31,95200,5.47016,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T07:00:00Z,407,306.2,16.8,384.591,95200,11.8207,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T07:30:00Z,447,384.90000000000003,17.7,383.08,95200,12.6576,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T08:00:00Z,385,348.8,17.9,382.987,95200,11.3312,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T08:30:00Z,440,290.9,18.1,384.385,95100,12.4733,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T09:00:00Z,628,347.3,18.8,382.835,95100,15.697,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T09:30:00Z,832,482.09999999999997,19.7,379.67,95100,18.5403,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T10:00:00Z,1440,623.3,20.4,379.907,95100,24.4254,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T10:30:00Z,1474,746.3,21,378.862,95000,24.7397,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T12:00:00Z,863,815.8,21.4,378.343,95000,18.7535,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T12:30:00Z,550,635,20.7,378.704,95000,13.9136,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T13:00:00Z,477,272.1,19.5,377.766,95000,12.6309,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T14:00:00Z,196,0,18,380.752,95000,5.87738,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T17:30:00Z,120,0,18.5,381.922,94700,4.1427,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T18:30:00Z,116,0,19.1,380.364,94600,4.06719,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T19:00:00Z,59,0,19.1,381.888,94600,2.16378,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T19:30:00Z,24,0,19,384.239,94600,0.81765,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T20:30:00Z,2,0,18.7,388.496,94500,0,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T21:00:00Z,2,0,18.6,389.835,94500,0,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T21:30:00Z,1,0,18.7,390.25,94500,0,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T22:00:00Z,1,0,18.4,390.425,94500,0,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T22:30:00Z,2,0,17.5,387.871,94500,0,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T23:00:00Z,2,0,17.1,388.734,94400,0,0.744731404092107,2.65757179260254
BE-Vie,2014-08-08,2014-08-08T23:30:00Z,2,0,17,389.384,94400,0,0.744731404092107,2.65757179260254
BE-Vie,2014-08-09,2014-08-09T00:00:00Z,1,0,16.8,389.425,94400,0,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T00:30:00Z,2,0,16.5,388.234,94400,0,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T01:00:00Z,1,0,16.3,388.221,94400,0,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T01:30:00Z,1,0,16.2,388.76,94300,0,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T02:00:00Z,2,0,16,389.99,94300,0.073082,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T02:30:00Z,2,0,15.7,389.746,94400,0.072769,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T03:00:00Z,2,0,15.6,389.409,94400,0,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T03:30:00Z,2,0,15.6,389.481,94400,0,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T04:00:00Z,1,0,15.6,389.054,94400,0,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T04:30:00Z,2,0,15.5,388.981,94400,0,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T05:00:00Z,5,0,15.6,389.828,94400,0.071199,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T05:30:00Z,30,0,15.7,390.227,94400,1.10723,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T06:00:00Z,68,0,15.7,390.127,94400,2.4677,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T06:30:00Z,37,0,14.9,383.494,94600,1.09761,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T07:00:00Z,136,0,14.3,381.307,94700,4.23837,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T07:30:00Z,274,0,13.9,379.585,94700,8.07601,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T08:00:00Z,498,0,13.6,377.054,94800,12.687,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T08:30:00Z,581,0,13.7,376.401,94900,13.8296,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T09:00:00Z,398,0,13.8,375.007,95000,10.3907,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T09:30:00Z,554,48.6,14.2,375.092,95000,13.5132,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T10:00:00Z,464,82.1,14.4,374.456,95100,11.5854,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T10:30:00Z,635,151.6,14.8,374.765,95100,14.4439,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T11:00:00Z,1275,211.39999999999998,15.5,373.288,95100,22.141,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T11:30:00Z,1152,313.2,16.2,372.705,95100,20.8223,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T12:00:00Z,1239,399.40000000000003,16.7,372.703,95100,21.8916,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T12:30:00Z,1258,516.9,17.4,372.616,95100,21.8099,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T13:00:00Z,1364,611.5999999999999,17.8,372.602,95100,22.8693,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T13:30:00Z,1390,715.3,18.3,372.405,95100,22.7757,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T14:00:00Z,1009,724.3000000000001,18.5,372.598,95100,19.2916,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T14:30:00Z,1429,711.9,18.7,371.418,95100,23.1428,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T15:00:00Z,1095,808.2,18.9,371.692,95100,20.0791,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T15:30:00Z,976,808.2,18.9,371.376,95100,18.6937,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T16:00:00Z,881,808.2,18.9,371.25,95100,17.4763,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T16:30:00Z,780,742.6999999999999,18.9,370.364,95200,16.1804,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T17:30:00Z,449,764.5,18.9,370.903,95100,10.5901,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T18:00:00Z,362,759.8,18.8,370.817,95100,8.30971,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T18:30:00Z,210,656.3,18.4,371.139,95100,5.00328,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T19:00:00Z,78,543.6,17.6,372.958,95100,2.25155,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T19:30:00Z,29,510.40000000000003,17.2,374.219,95100,0.613022,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T20:00:00Z,11,500.8,16.9,374.803,95100,0.26826,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T20:30:00Z,8,478.5,16.8,375.261,95100,0,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T21:00:00Z,8,456.4,16.7,376.071,95100,0,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T21:30:00Z,7,410.50000000000006,16.4,378.678,95100,0,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T22:00:00Z,7,429.1,16.4,379.704,95100,0,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T22:30:00Z,7,382,16,383.838,95100,0,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T23:00:00Z,5,283.70000000000005,15.6,387.254,95000,0,0.743854558759155,2.6560959815979
BE-Vie,2014-08-09,2014-08-09T23:30:00Z,5,262.5,15.4,387.501,95000,0,0.743854558759155,2.6560959815979
BE-Vie,2014-08-10,2014-08-10T00:00:00Z,9,283.70000000000005,15.6,387.205,95000,0,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T00:30:00Z,9,303.3,15.7,389.499,95000,0,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T01:00:00Z,8,323.20000000000005,15.8,390.642,94900,0,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T01:30:00Z,8,323.20000000000005,15.8,392.429,94900,0,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T02:00:00Z,8,283.70000000000005,15.6,394.382,94900,0,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T02:30:00Z,7,283.70000000000005,15.6,395.511,94900,0,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T03:00:00Z,7,226.10000000000002,15.3,401.128,94800,0,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T03:30:00Z,7,169.5,14.9,405.236,94800,0,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T04:00:00Z,7,169.5,14.9,399.135,94800,0,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T04:30:00Z,7,188.9,15.1,394.142,94800,0,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T05:00:00Z,13,153.5,15,395.438,94800,0.05613,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T05:30:00Z,45,101.69999999999999,14.9,395.848,94800,1.24896,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T06:00:00Z,94,50.5,14.8,395.228,94800,2.36701,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T06:30:00Z,251,51.2,15,395.242,94700,6.63794,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T07:00:00Z,323,0,15.1,398.343,94700,7.50847,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T07:30:00Z,322,0,15.1,401.507,94700,7.20632,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T09:30:00Z,530,0,16.8,395.574,94600,10.532,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T10:30:00Z,291,61.199999999999996,17.8,392.514,94500,6.1203,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T14:00:00Z,124,0,17.5,389.047,94400,2.35061,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T17:00:00Z,131,0,18.7,388.265,94200,2.75049,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T17:30:00Z,27,0,18.7,389.52,94200,0.383537,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T18:00:00Z,24,0,18.3,388.423,94200,0.381076,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T18:30:00Z,53,0,17.3,385.218,94200,1.20922,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T19:00:00Z,37,0,16.9,385.487,94300,1.1113,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T19:30:00Z,28,0,16.7,383.922,94400,0.878316,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T20:00:00Z,10,0,16.3,382.372,94400,0.139871,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T20:30:00Z,7,0,15.7,384.552,94500,0,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T21:00:00Z,7,0,15,383.752,94600,0,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T21:30:00Z,7,0,14.5,383.024,94600,0,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T22:00:00Z,7,0,13.8,385.938,94600,0,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T22:30:00Z,7,0,13.5,390.174,94700,0,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T23:00:00Z,7,15.2,13.2,386.615,94700,0,0.743017267075355,2.65462017059326
BE-Vie,2014-08-10,2014-08-10T23:30:00Z,7,0,12.7,386.09,94800,0,0.743017267075355,2.65462017059326
BE-Vie,2014-08-11,2014-08-11T00:00:00Z,7,0,12.4,387,94800,0,0.742220254901562,2.65314435958862
BE-Vie,2014-08-11,2014-08-11T00:30:00Z,7,0,12.1,386.634,94800,0,0.742220254901562,2.65314435958862
